component,table,column,data_type,column_desc,table_desc,is_pii
KODASP,PAYCO_MERCHANT_HISTORY,ADDR1,VARCHAR,ADDR1 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,ADDR2,VARCHAR,ADDR2 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,MCT_REG_DATE,TIMESTAMP,MCT_REG_DATE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,TEMNT_DATE,TIMESTAMP,TEMNT_DATE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,MERCHANT_FEE_RATE,VARCHAR,MERCHANT_FEE_RATE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,BIZ_TYPE,VARCHAR,BIZ_TYPE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,BIZ_NAME,VARCHAR,BIZ_NAME 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,SALES_CD,VARCHAR,SALES_CD (코드),PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,SI_DO_NM,VARCHAR,SI_DO_NM (명),PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,SI_GUN_GU_NM,VARCHAR,SI_GUN_GU_NM (명),PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,EUP_MYUN_DONG_NM,VARCHAR,EUP_MYUN_DONG_NM (명),PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,ROAD_NM_CODE,VARCHAR,ROAD_NM_CODE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,ADMIN_DONG_NAME,VARCHAR,ADMIN_DONG_NAME 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,ADMIN_DONG_CODE,VARCHAR,ADMIN_DONG_CODE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,LEGAL_DONG_NAME,VARCHAR,LEGAL_DONG_NAME 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,LEGAL_DONG_CODE,VARCHAR,LEGAL_DONG_CODE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,LATITUDE,VARCHAR,LATITUDE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYCO_MERCHANT_HISTORY,LONGITUDE,VARCHAR,LONGITUDE 항목,PAYCO_MERCHANT_HISTORY 테이블,N
KODASP,PAYMENT_POLICY,ASP_ID,VARCHAR,ASP_ID (식별자),PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,CANCELABLE_DAY,VARCHAR,CANCELABLE_DAY 항목,PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,CHECK_MERCHANT_MAXPAYMENT_YN,CHAR,CHECK_MERCHANT_MAXPAYMENT_YN (여부),PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,REALNAME_MAX_AMT,BIGINT,REALNAME_MAX_AMT (금액),PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,NON_REALNAME_MAX_AMT,BIGINT,NON_REALNAME_MAX_AMT (금액),PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,COUPON_CANCELABLE_DAY,VARCHAR,COUPON_CANCELABLE_DAY 항목,PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,PARTIAL_CANCEL_ORDER,VARCHAR,PARTIAL_CANCEL_ORDER 항목,PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,MAKE_UP_POINT,VARCHAR,MAKE_UP_POINT 항목,PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,MIN_AUTO_RECHARGE_AMT,BIGINT,MIN_AUTO_RECHARGE_AMT (금액),PAYMENT_POLICY 테이블,N
KODASP,PAYMENT_POLICY,EXCEPT_TAX_DEDUCTION,VARCHAR,EXCEPT_TAX_DEDUCTION 항목,PAYMENT_POLICY 테이블,N
KODASP,PLATFORM_POLICY,POLICY_KEY,VARCHAR,POLICY_KEY 항목,PLATFORM_POLICY 테이블,N
KODASP,PLATFORM_POLICY,POLICY_VALUE,VARCHAR,POLICY_VALUE 항목,PLATFORM_POLICY 테이블,N
KODASP,PLAYER_DETAIL_INFO,PLAYER_ID,VARCHAR,PLAYER_ID (식별자),PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,ROLE_CD,VARCHAR,ROLE_CD (코드),PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,TAXATION_TYPE,VARCHAR,TAXATION_TYPE 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,INCOME_DEDUCTION_TYPE,VARCHAR,INCOME_DEDUCTION_TYPE 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,TAX_BIZ_TYPE1,VARCHAR,TAX_BIZ_TYPE1 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,TAX_BIZ_TYPE2,VARCHAR,TAX_BIZ_TYPE2 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,REPR_NM,VARCHAR,REPR_NM (명),PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,TEL_NO,BIGINT,TEL_NO (번호),PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,ADDR,VARCHAR,ADDR 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,ADDR_DETAIL,VARCHAR,ADDR_DETAIL 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,TAX_AGENT_NT,VARCHAR,TAX_AGENT_NT 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,TAX_AGENT_DEPT,VARCHAR,TAX_AGENT_DEPT 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,ZIP_CODE,VARCHAR,ZIP_CODE 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,LATITUDE,VARCHAR,LATITUDE 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_DETAIL_INFO,LONGITUDE,VARCHAR,LONGITUDE 항목,PLAYER_DETAIL_INFO 테이블,N
KODASP,PLAYER_GROUP,GRP_ID,VARCHAR,GRP_ID (식별자),PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,GRP_NAME,VARCHAR,GRP_NAME 항목,PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,GRP_TYPE,VARCHAR,GRP_TYPE 항목,PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,GRP_OWNER_ID,VARCHAR,GRP_OWNER_ID (식별자),PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,PARENT_GRP_ID,VARCHAR,PARENT_GRP_ID (식별자),PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,ASP_ID,VARCHAR,ASP_ID (식별자),PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,CHANNEL,VARCHAR,CHANNEL 항목,PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,GRP_MAPPING_TYPE,VARCHAR,GRP_MAPPING_TYPE 항목,PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,SIBLING_GRP_ID,VARCHAR,SIBLING_GRP_ID (식별자),PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,CREATED_BY,VARCHAR,CREATED_BY 항목,PLAYER_GROUP 테이블,N
KODASP,PLAYER_GROUP,MODIFIED_BY,VARCHAR,MODIFIED_BY 항목,PLAYER_GROUP 테이블,N
KODASP,PNT_DPSTS_AGG,CRI_DT,TIMESTAMP,CRI_DT (일자),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,ASP_ID,VARCHAR,ASP_ID (식별자),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_PLCY_ID,VARCHAR,PNT_PLCY_ID (식별자),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_BOWR_GRP_ID,VARCHAR,PNT_BOWR_GRP_ID (식별자),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_BOWR_ID,VARCHAR,PNT_BOWR_ID (식별자),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,ROLE_CD,VARCHAR,ROLE_CD (코드),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DPSTS_BALA,VARCHAR,PNT_DPSTS_BALA 항목,PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DPSTS_DEPS_AMT,BIGINT,PNT_DPSTS_DEPS_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DPSTS_RFND_AMT,BIGINT,PNT_DPSTS_RFND_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DPSTS_ADJS_DEPS_AMT,BIGINT,PNT_DPSTS_ADJS_DEPS_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DPSTS_ADJS_RFND_AMT,BIGINT,PNT_DPSTS_ADJS_RFND_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DSB_AMT,BIGINT,PNT_DSB_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_DSB_CNCL_AMT,BIGINT,PNT_DSB_CNCL_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_RTRV_AMT,BIGINT,PNT_RTRV_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,PNT_DPSTS_AGG,PNT_EXTN_AMT,BIGINT,PNT_EXTN_AMT (금액),PNT_DPSTS_AGG 테이블,N
KODASP,POINT_DISPLAY_INFO_D,EXHB_INFO_SNO,BIGINT,EXHB_INFO_SNO (번호),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,EXHB_INFO_DTL_SNO,BIGINT,EXHB_INFO_DTL_SNO (번호),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,SCT_MINM_VAL,VARCHAR,SCT_MINM_VAL 항목,POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,SCT_MAX_VAL,VARCHAR,SCT_MAX_VAL 항목,POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,CLOR_VAL,VARCHAR,CLOR_VAL 항목,POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,RES_BUGT_RATE_EXPS_YN,CHAR,RES_BUGT_RATE_EXPS_YN (여부),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,RES_BUGT_RATE_GUD_CN,VARCHAR,RES_BUGT_RATE_GUD_CN (내용),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,DSB_ST_GUD_CN,VARCHAR,DSB_ST_GUD_CN (내용),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,SYS_CRE_ID,VARCHAR,SYS_CRE_ID (식별자),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_DISPLAY_INFO_D,SYS_UPD_ID,VARCHAR,SYS_UPD_ID (식별자),POINT_DISPLAY_INFO_D 테이블,N
KODASP,POINT_POLICY,ASP_ID,VARCHAR,ASP_ID (식별자),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,USE_YN,CHAR,USE_YN (여부),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,VALUE_PER_POINT,VARCHAR,VALUE_PER_POINT 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MAX_POSSESSION_LIMIT,VARCHAR,MAX_POSSESSION_LIMIT 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MIN_CONDITION_AMT,BIGINT,MIN_CONDITION_AMT (금액),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MAX_AMT_ONETIME,VARCHAR,MAX_AMT_ONETIME 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MAX_RATE_ONETIME,VARCHAR,MAX_RATE_ONETIME 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MAX_AMT_DAY,VARCHAR,MAX_AMT_DAY 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MAX_AMT_MONTH,VARCHAR,MAX_AMT_MONTH 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,EXCEPT_GRP_ID,VARCHAR,EXCEPT_GRP_ID (식별자),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,TIME_DURATION,VARCHAR,TIME_DURATION 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,ANNOUNCE_DAY,VARCHAR,ANNOUNCE_DAY 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,CANCELLED_VALIDITY_PERIOD,VARCHAR,CANCELLED_VALIDITY_PERIOD 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,PERIOD_TYPE,VARCHAR,PERIOD_TYPE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,REWARD_LIMIT_YEAR,VARCHAR,REWARD_LIMIT_YEAR 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,REWARD_LIMIT_MONTH,VARCHAR,REWARD_LIMIT_MONTH 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,AUTO_USE_YN,CHAR,AUTO_USE_YN (여부),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,REFUND_EXTINCT_TYPE,VARCHAR,REFUND_EXTINCT_TYPE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,REFUND_EXTINCT_VALUE,VARCHAR,REFUND_EXTINCT_VALUE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,BIZTYPE_GRP_ID,VARCHAR,BIZTYPE_GRP_ID (식별자),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,INCOME_DEDUCTION_YN,CHAR,INCOME_DEDUCTION_YN (여부),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,POLICY_TYPE,VARCHAR,POLICY_TYPE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,BUDGET_YEAR,VARCHAR,BUDGET_YEAR 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MIN_CONDITION_PAY_AMT,BIGINT,MIN_CONDITION_PAY_AMT (금액),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,DISPLAY_NAME,VARCHAR,DISPLAY_NAME 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,GRANT_GRP_ID,VARCHAR,GRANT_GRP_ID (식별자),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,BIZTYPE_GRANT_GRP_ID,VARCHAR,BIZTYPE_GRANT_GRP_ID (식별자),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,SETL_TYPE,VARCHAR,SETL_TYPE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,SETL_POLICY_CD,VARCHAR,SETL_POLICY_CD (코드),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,USE_GRADE_YN,CHAR,USE_GRADE_YN (여부),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,INCLUDE_PREV_CONDITION,VARCHAR,INCLUDE_PREV_CONDITION 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,MEMO,VARCHAR,MEMO 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,REGISTRANT,VARCHAR,REGISTRANT 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,POINT_TO_BALANCE,VARCHAR,POINT_TO_BALANCE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,COMPOSITE_PAY_TYPE,VARCHAR,COMPOSITE_PAY_TYPE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,TERMINAL_RECHARGE,VARCHAR,TERMINAL_RECHARGE 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,PERIOD_TYPE_AT_PAYMENT,VARCHAR,PERIOD_TYPE_AT_PAYMENT 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,VALIDITY_PERIOD_AT_PAYMENT,VARCHAR,VALIDITY_PERIOD_AT_PAYMENT 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,TAG,VARCHAR,TAG 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,CUSTOM_YN,CHAR,CUSTOM_YN (여부),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,REMITTANCE_YN,CHAR,REMITTANCE_YN (여부),POINT_POLICY 테이블,N
KODASP,POINT_POLICY,BUDGET_MONTH,VARCHAR,BUDGET_MONTH 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY,SETTLE_KA,VARCHAR,SETTLE_KA 항목,POINT_POLICY 테이블,N
KODASP,POINT_POLICY_ALLOWANCE,SUB_TYPE,VARCHAR,SUB_TYPE 항목,POINT_POLICY_ALLOWANCE 테이블,N
KODASP,POINT_POLICY_ALLOWANCE,NAME,VARCHAR,NAME 항목,POINT_POLICY_ALLOWANCE 테이블,N
KODASP,POINT_POLICY_GROUP_MAPPING,POLICY_ID,VARCHAR,POLICY_ID (식별자),POINT_POLICY_GROUP_MAPPING 테이블,N
KODASP,POINT_POLICY_GROUP_MAPPING,MAPPING_TYPE,VARCHAR,MAPPING_TYPE 항목,POINT_POLICY_GROUP_MAPPING 테이블,N
KODASP,POINT_POLICY_GROUP_MAPPING,CHANNEL,VARCHAR,CHANNEL 항목,POINT_POLICY_GROUP_MAPPING 테이블,N
KODASP,POINT_POLICY_GROUP_MAPPING,GROUP_ID,VARCHAR,GROUP_ID (식별자),POINT_POLICY_GROUP_MAPPING 테이블,N
KODASP,POINT_PROVIDER,PROVIDER_ID,VARCHAR,PROVIDER_ID (식별자),POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,ROLE_CD,VARCHAR,ROLE_CD (코드),POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,POLICY_ID,VARCHAR,POLICY_ID (식별자),POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,RATE_TYPE,VARCHAR,RATE_TYPE 항목,POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,RATE_VALUE,VARCHAR,RATE_VALUE 항목,POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,SETL_POLICY_CD,VARCHAR,SETL_POLICY_CD (코드),POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,ACNT_TYPE,VARCHAR,ACNT_TYPE 항목,POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,SETL_TYPE,VARCHAR,SETL_TYPE 항목,POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,PROVIDER_GRP_ID,VARCHAR,PROVIDER_GRP_ID (식별자),POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,MEMO,VARCHAR,MEMO 항목,POINT_PROVIDER 테이블,N
KODASP,POINT_PROVIDER,GRADE_ID,VARCHAR,GRADE_ID (식별자),POINT_PROVIDER 테이블,N
KODASP,POLICY_LOG,SEQ,VARCHAR,SEQ 항목,POLICY_LOG 테이블,N
KODASP,POLICY_LOG,POLICY_ID,VARCHAR,POLICY_ID (식별자),POLICY_LOG 테이블,N
KODASP,POLICY_LOG,POLICY_TYPE,VARCHAR,POLICY_TYPE 항목,POLICY_LOG 테이블,N
KODASP,POLICY_LOG,POLICY_DATA,VARCHAR,POLICY_DATA 항목,POLICY_LOG 테이블,N
KODASP,PREPURCHASE_INFO,PREPURCHASE_INFO_ID,VARCHAR,PREPURCHASE_INFO_ID (식별자),PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,TOTAL_PREPURCHASE_AMT,BIGINT,TOTAL_PREPURCHASE_AMT (금액),PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,PROVIDER_NAME,VARCHAR,PROVIDER_NAME 항목,PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,PREPURCHASE_NAME,VARCHAR,PREPURCHASE_NAME 항목,PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,PREPURCHASE_RATE,VARCHAR,PREPURCHASE_RATE 항목,PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,CONTRACT_TYPE,VARCHAR,CONTRACT_TYPE 항목,PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,YIELD_BASIS,VARCHAR,YIELD_BASIS 항목,PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,GRP_ID,VARCHAR,GRP_ID (식별자),PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,ROLE_CD,VARCHAR,ROLE_CD (코드),PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,PTN_ID,VARCHAR,PTN_ID (식별자),PREPURCHASE_INFO 테이블,N
KODASP,PREPURCHASE_INFO,PACQ_CLR_TYPE_CD,VARCHAR,PACQ_CLR_TYPE_CD (코드),PREPURCHASE_INFO 테이블,N
KODASP,RC_DPSTS_AGG,CRI_DT,TIMESTAMP,CRI_DT (일자),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,ASP_ID,VARCHAR,ASP_ID (식별자),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,PLYR_ID,VARCHAR,PLYR_ID (식별자),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,DPSTS_BALA_AMT,BIGINT,DPSTS_BALA_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,DPSTS_DEPS_AMT,BIGINT,DPSTS_DEPS_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,DPSTS_RFND_AMT,BIGINT,DPSTS_RFND_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,DPSTS_ADJS_DEPS_AMT,BIGINT,DPSTS_ADJS_DEPS_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,DPSTS_ADJS_RFND_AMT,BIGINT,DPSTS_ADJS_RFND_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,CHRG_AMT,BIGINT,CHRG_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,CHRGC_AMT,BIGINT,CHRGC_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RC_DPSTS_AGG,RTRV_AMT,BIGINT,RTRV_AMT (금액),RC_DPSTS_AGG 테이블,N
KODASP,RECHARGE_POLICY,FEE_CD,VARCHAR,FEE_CD (코드),RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,ROLE_CD,VARCHAR,ROLE_CD (코드),RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,PLAYER_ID,VARCHAR,PLAYER_ID (식별자),RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,ASP_ID,VARCHAR,ASP_ID (식별자),RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,LIMIT_AMT_PER,VARCHAR,LIMIT_AMT_PER 항목,RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,MAX_AMT_ONETIME,VARCHAR,MAX_AMT_ONETIME 항목,RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,MAX_AMT_DAY,VARCHAR,MAX_AMT_DAY 항목,RECHARGE_POLICY 테이블,N
KODASP,RECHARGE_POLICY,MAX_AMT_MONTH,VARCHAR,MAX_AMT_MONTH 항목,RECHARGE_POLICY 테이블,N
KODASP,RECHARGER_POINT_POLICY,ASP_ID,VARCHAR,ASP_ID (식별자),RECHARGER_POINT_POLICY 테이블,N
KODASP,RECHARGER_POINT_POLICY,RECHARGER_ID,VARCHAR,RECHARGER_ID (식별자),RECHARGER_POINT_POLICY 테이블,N
KODASP,RECHARGER_POINT_POLICY,POLICY_ID,VARCHAR,POLICY_ID (식별자),RECHARGER_POINT_POLICY 테이블,N
KODASP,RECHARGER_POINT_POLICY,PRIORITY,VARCHAR,PRIORITY 항목,RECHARGER_POINT_POLICY 테이블,N
KODASP,REFUND_POLICY,SEQ,VARCHAR,SEQ 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,CANCELABLE_DAY,VARCHAR,CANCELABLE_DAY 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,REALNAME_RFND_LIMIT_AMT,BIGINT,REALNAME_RFND_LIMIT_AMT (금액),REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,NON_REALNAME_RFND_LIMIT_AMT,BIGINT,NON_REALNAME_RFND_LIMIT_AMT (금액),REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,MONTHLY_LIMIT_CNT,BIGINT,MONTHLY_LIMIT_CNT (건수),REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,CREDIT_RFND_BNDR_DAY,VARCHAR,CREDIT_RFND_BNDR_DAY 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,DFLT_BNDR_AMT,BIGINT,DFLT_BNDR_AMT (금액),REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,DFLT_BELOW_BNDR_FEE,VARCHAR,DFLT_BELOW_BNDR_FEE 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,DFLT_ABOVE_BNDR_FEE,VARCHAR,DFLT_ABOVE_BNDR_FEE 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,DFLT_KONAMONEY_RFND_FEE,VARCHAR,DFLT_KONAMONEY_RFND_FEE 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,DFLT_EXP_RFND_FEE,VARCHAR,DFLT_EXP_RFND_FEE 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,ROLE_CD,VARCHAR,ROLE_CD (코드),REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,PLAYER_ID,VARCHAR,PLAYER_ID (식별자),REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,RFND_LIMIT_AMT_PER,VARCHAR,RFND_LIMIT_AMT_PER 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,RFND_LIMIT_CNT_PER,VARCHAR,RFND_LIMIT_CNT_PER 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,CONDITION_UNMET_PROCESS,VARCHAR,CONDITION_UNMET_PROCESS 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,CONDITION_BASE_DATE_TYPE,TIMESTAMP,CONDITION_BASE_DATE_TYPE 항목,REFUND_POLICY 테이블,N
KODASP,REFUND_POLICY,USE_CHECKED_BALANCE,VARCHAR,USE_CHECKED_BALANCE 항목,REFUND_POLICY 테이블,N
